model,dataset,val_uid,source_uid,analysis_split,depth,arm,level,requested_similarity,similarity,source_correct,baseline_correct,memory_correct,delta,baseline_eval_method,memory_eval_method,source_eval_method
phi4-mini,gsm8k,gsm8k-train-002034,gsm8k-train-001825,calibration,complex,retrieved,target_0.30,0.3,0.3000124394893646,True,True,True,0.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002034,gsm8k-train-000331,calibration,complex,retrieved,target_0.50,0.5,0.5000149607658386,False,True,True,0.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002034,gsm8k-train-006003,calibration,complex,retrieved,target_0.70,0.7,0.6894446015357971,False,True,True,0.0,parser,parser,judge_fallback
phi4-mini,gsm8k,gsm8k-train-002034,gsm8k-train-002220,calibration,complex,retrieved,top,,0.7799766063690186,True,True,True,0.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002034,gsm8k-train-007037,calibration,complex,placebo,placebo,,0.21544796228408813,True,True,True,0.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002035,gsm8k-train-006922,calibration,complex,retrieved,target_0.30,0.3,0.29996272921562195,True,True,True,0.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002035,gsm8k-train-007132,calibration,complex,retrieved,target_0.50,0.5,0.49997779726982117,True,True,True,0.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002035,gsm8k-train-000571,calibration,complex,retrieved,target_0.70,0.7,0.7000256180763245,True,True,True,0.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002035,gsm8k-train-007447,calibration,complex,retrieved,top,,0.8022469878196716,True,True,True,0.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002035,gsm8k-train-002904,calibration,complex,placebo,placebo,,0.3013603091239929,True,True,True,0.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002042,gsm8k-train-005775,calibration,complex,retrieved,target_0.30,0.3,0.3000330626964569,True,True,True,0.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002042,gsm8k-train-003843,calibration,complex,retrieved,target_0.50,0.5,0.5000705122947693,True,True,True,0.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002042,gsm8k-train-006376,calibration,complex,retrieved,target_0.70,0.7,0.6976019144058228,True,True,True,0.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002042,gsm8k-train-001105,calibration,complex,retrieved,top,,0.7117963433265686,True,True,True,0.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002042,gsm8k-train-004085,calibration,complex,placebo,placebo,,0.2980729043483734,True,True,True,0.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002050,gsm8k-train-006511,calibration,complex,retrieved,target_0.30,0.3,0.29996272921562195,True,True,True,0.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002050,gsm8k-train-006785,calibration,complex,retrieved,target_0.50,0.5,0.5000076293945312,True,True,True,0.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002050,gsm8k-train-006674,calibration,complex,retrieved,target_0.70,0.7,0.6499968767166138,True,True,True,0.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002050,gsm8k-train-006838,calibration,complex,retrieved,top,,0.6865062117576599,True,True,True,0.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002050,gsm8k-train-000489,calibration,complex,placebo,placebo,,0.27156317234039307,True,True,True,0.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002055,gsm8k-train-003987,calibration,complex,retrieved,target_0.30,0.3,0.30011430382728577,True,True,True,0.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002055,gsm8k-train-004786,calibration,complex,retrieved,target_0.50,0.5,0.5000091195106506,True,True,True,0.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002055,gsm8k-train-005797,calibration,complex,retrieved,target_0.70,0.7,0.7001684904098511,True,True,True,0.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002055,gsm8k-train-007188,calibration,complex,retrieved,top,,0.8082444071769714,True,True,True,0.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002055,gsm8k-train-001897,calibration,complex,placebo,placebo,,0.25624316930770874,True,True,True,0.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002058,gsm8k-train-003239,test,complex,retrieved,target_0.30,0.3,0.3000337481498718,True,True,True,0.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002058,gsm8k-train-001045,test,complex,retrieved,target_0.50,0.5,0.4998764395713806,True,True,True,0.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002058,gsm8k-train-004942,test,complex,retrieved,target_0.70,0.7,0.6966299414634705,True,True,True,0.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002058,gsm8k-train-003767,test,complex,retrieved,top,,0.7956019639968872,True,True,True,0.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002058,gsm8k-train-003383,test,complex,placebo,placebo,,0.18183676898479462,False,True,True,0.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002072,gsm8k-train-006601,calibration,complex,retrieved,target_0.30,0.3,0.30002525448799133,True,True,True,0.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002072,gsm8k-train-006958,calibration,complex,retrieved,target_0.50,0.5,0.5000408887863159,True,True,True,0.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002072,gsm8k-train-000831,calibration,complex,retrieved,target_0.70,0.7,0.615822434425354,True,True,True,0.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002072,gsm8k-train-004354,calibration,complex,retrieved,top,,0.6272293329238892,True,True,True,0.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002072,gsm8k-train-001627,calibration,complex,placebo,placebo,,0.27938270568847656,True,True,True,0.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002073,gsm8k-train-005953,test,complex,retrieved,target_0.30,0.3,0.30000025033950806,True,True,True,0.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002073,gsm8k-train-003129,test,complex,retrieved,target_0.50,0.5,0.49997931718826294,True,True,True,0.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002073,gsm8k-train-001854,test,complex,retrieved,target_0.70,0.7,0.6359397172927856,True,True,True,0.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002073,gsm8k-train-000007,test,complex,retrieved,top,,0.6689757108688354,True,True,True,0.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002073,gsm8k-train-001452,test,complex,placebo,placebo,,0.2966746687889099,True,True,True,0.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002078,gsm8k-train-005809,test,complex,retrieved,target_0.30,0.3,0.3000048100948334,False,True,False,-1.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002078,gsm8k-train-007165,test,complex,retrieved,target_0.50,0.5,0.4999989867210388,True,True,True,0.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002078,gsm8k-train-001600,test,complex,retrieved,target_0.70,0.7,0.6976553201675415,True,True,True,0.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002078,gsm8k-train-002439,test,complex,retrieved,top,,0.7283986210823059,False,True,True,0.0,parser,parser,judge_fallback
phi4-mini,gsm8k,gsm8k-train-002078,gsm8k-train-005106,test,complex,placebo,placebo,,0.32964029908180237,True,True,False,-1.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002089,gsm8k-train-006422,calibration,complex,retrieved,target_0.30,0.3,0.30000248551368713,True,True,True,0.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002089,gsm8k-train-007135,calibration,complex,retrieved,target_0.50,0.5,0.5000693798065186,True,True,True,0.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002089,gsm8k-train-001701,calibration,complex,retrieved,target_0.70,0.7,0.7055557370185852,True,True,True,0.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002089,gsm8k-train-004803,calibration,complex,retrieved,top,,0.7068485021591187,True,True,True,0.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002089,gsm8k-train-002215,calibration,complex,placebo,placebo,,0.3061734139919281,True,True,False,-1.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002090,gsm8k-train-001108,test,complex,retrieved,target_0.30,0.3,0.30006182193756104,True,True,True,0.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002090,gsm8k-train-006792,test,complex,retrieved,target_0.50,0.5,0.500296413898468,True,True,True,0.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002090,gsm8k-train-003451,test,complex,retrieved,target_0.70,0.7,0.6648210883140564,True,True,True,0.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002090,gsm8k-train-000296,test,complex,retrieved,top,,0.7102546095848083,True,True,True,0.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002090,gsm8k-train-000770,test,complex,placebo,placebo,,0.15486668050289154,True,True,True,0.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002109,gsm8k-train-006010,test,complex,retrieved,target_0.30,0.3,0.29999440908432007,True,True,True,0.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002109,gsm8k-train-001292,test,complex,retrieved,target_0.50,0.5,0.4979879558086395,True,True,False,-1.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002109,gsm8k-train-003055,test,complex,retrieved,target_0.70,0.7,0.527225136756897,True,True,True,0.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002109,gsm8k-train-004823,test,complex,retrieved,top,,0.5294459462165833,True,True,True,0.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002109,gsm8k-train-004682,test,complex,placebo,placebo,,0.12069868296384811,True,True,False,-1.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002113,gsm8k-train-002145,calibration,complex,retrieved,target_0.30,0.3,0.3000161647796631,True,True,True,0.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002113,gsm8k-train-004047,calibration,complex,retrieved,target_0.50,0.5,0.5000051259994507,True,True,True,0.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002113,gsm8k-train-007125,calibration,complex,retrieved,target_0.70,0.7,0.6964350342750549,True,True,True,0.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002113,gsm8k-train-001835,calibration,complex,retrieved,top,,0.7089872360229492,True,True,True,0.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002113,gsm8k-train-000791,calibration,complex,placebo,placebo,,0.31617534160614014,True,True,True,0.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002125,gsm8k-train-002272,calibration,complex,retrieved,target_0.30,0.3,0.29998457431793213,True,True,True,0.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002125,gsm8k-train-002920,calibration,complex,retrieved,target_0.50,0.5,0.5001879334449768,True,True,True,0.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002125,gsm8k-train-004058,calibration,complex,retrieved,target_0.70,0.7,0.7033446431159973,True,True,True,0.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002125,gsm8k-train-006957,calibration,complex,retrieved,top,,0.7278903722763062,True,True,True,0.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002125,gsm8k-train-006713,calibration,complex,placebo,placebo,,0.21397662162780762,True,True,True,0.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002135,gsm8k-train-001247,test,complex,retrieved,target_0.30,0.3,0.30000612139701843,True,True,True,0.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002135,gsm8k-train-000625,test,complex,retrieved,target_0.50,0.5,0.4999929964542389,True,True,True,0.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002135,gsm8k-train-003024,test,complex,retrieved,target_0.70,0.7,0.6984155774116516,True,True,True,0.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002135,gsm8k-train-003059,test,complex,retrieved,top,,0.7378507852554321,True,True,True,0.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002135,gsm8k-train-002071,test,complex,placebo,placebo,,0.2828308641910553,True,True,True,0.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002137,gsm8k-train-002612,calibration,complex,retrieved,target_0.30,0.3,0.2999928891658783,False,True,True,0.0,parser,parser,judge_fallback
phi4-mini,gsm8k,gsm8k-train-002137,gsm8k-train-005824,calibration,complex,retrieved,target_0.50,0.5,0.5000801086425781,True,True,True,0.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002137,gsm8k-train-005902,calibration,complex,retrieved,target_0.70,0.7,0.6859233975410461,True,True,False,-1.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002137,gsm8k-train-003453,calibration,complex,retrieved,top,,0.7458226680755615,False,True,False,-1.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002137,gsm8k-train-000101,calibration,complex,placebo,placebo,,0.2723538875579834,True,True,False,-1.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002148,gsm8k-train-004239,calibration,complex,retrieved,target_0.30,0.3,0.299969881772995,True,True,True,0.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002148,gsm8k-train-003975,calibration,complex,retrieved,target_0.50,0.5,0.4998079836368561,True,True,True,0.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002148,gsm8k-train-003288,calibration,complex,retrieved,target_0.70,0.7,0.7050290107727051,True,True,True,0.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002148,gsm8k-train-006761,calibration,complex,retrieved,top,,0.798223614692688,True,True,True,0.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002148,gsm8k-train-002296,calibration,complex,placebo,placebo,,0.22234582901000977,True,True,True,0.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002150,gsm8k-train-000103,calibration,complex,retrieved,target_0.30,0.3,0.2999297082424164,False,True,True,0.0,parser,parser,judge_fallback
phi4-mini,gsm8k,gsm8k-train-002150,gsm8k-train-007233,calibration,complex,retrieved,target_0.50,0.5,0.5000125765800476,True,True,True,0.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002150,gsm8k-train-002614,calibration,complex,retrieved,target_0.70,0.7,0.698288083076477,True,True,True,0.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002150,gsm8k-train-001827,calibration,complex,retrieved,top,,0.7263169884681702,True,True,True,0.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002150,gsm8k-train-000501,calibration,complex,placebo,placebo,,0.1945822685956955,True,True,False,-1.0,parser,judge_fallback,parser
phi4-mini,gsm8k,gsm8k-train-002154,gsm8k-train-003347,test,complex,retrieved,target_0.30,0.3,0.3000129759311676,True,True,True,0.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002154,gsm8k-train-005712,test,complex,retrieved,target_0.50,0.5,0.5009997487068176,True,True,True,0.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002154,gsm8k-train-001928,test,complex,retrieved,target_0.70,0.7,0.5666223764419556,True,True,True,0.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002154,gsm8k-train-000646,test,complex,retrieved,top,,0.5678200721740723,True,True,False,-1.0,parser,judge_fallback,parser
phi4-mini,gsm8k,gsm8k-train-002154,gsm8k-train-005012,test,complex,placebo,placebo,,0.24027672410011292,True,True,True,0.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002158,gsm8k-train-001480,test,complex,retrieved,target_0.30,0.3,0.2998906672000885,True,True,True,0.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002158,gsm8k-train-004499,test,complex,retrieved,target_0.50,0.5,0.49993377923965454,True,True,True,0.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002158,gsm8k-train-004393,test,complex,retrieved,target_0.70,0.7,0.7000990509986877,True,True,False,-1.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002158,gsm8k-train-002082,test,complex,retrieved,top,,0.7607845067977905,True,True,True,0.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002158,gsm8k-train-007159,test,complex,placebo,placebo,,0.3186136484146118,True,True,True,0.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002160,gsm8k-train-007139,calibration,complex,retrieved,target_0.30,0.3,0.3000016510486603,True,True,True,0.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002160,gsm8k-train-004735,calibration,complex,retrieved,target_0.50,0.5,0.499986469745636,True,True,False,-1.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002160,gsm8k-train-003240,calibration,complex,retrieved,target_0.70,0.7,0.7000905871391296,False,True,True,0.0,parser,parser,judge_fallback
phi4-mini,gsm8k,gsm8k-train-002160,gsm8k-train-001797,calibration,complex,retrieved,top,,0.7800763845443726,True,True,True,0.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002160,gsm8k-train-004025,calibration,complex,placebo,placebo,,0.2660234570503235,True,True,False,-1.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002177,gsm8k-train-005747,calibration,complex,retrieved,target_0.30,0.3,0.29998862743377686,True,True,True,0.0,parser,judge_fallback,parser
phi4-mini,gsm8k,gsm8k-train-002177,gsm8k-train-004631,calibration,complex,retrieved,target_0.50,0.5,0.5000308752059937,True,True,True,0.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002177,gsm8k-train-002220,calibration,complex,retrieved,target_0.70,0.7,0.653506875038147,True,True,True,0.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002177,gsm8k-train-002695,calibration,complex,retrieved,top,,0.6576140522956848,True,True,True,0.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002177,gsm8k-train-007036,calibration,complex,placebo,placebo,,0.296958863735199,True,True,True,0.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002178,gsm8k-train-006525,calibration,complex,retrieved,target_0.30,0.3,0.29997631907463074,True,True,True,0.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002178,gsm8k-train-001489,calibration,complex,retrieved,target_0.50,0.5,0.4999907314777374,True,True,True,0.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002178,gsm8k-train-005534,calibration,complex,retrieved,target_0.70,0.7,0.6965329051017761,True,True,True,0.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002178,gsm8k-train-000459,calibration,complex,retrieved,top,,0.7293965816497803,True,True,True,0.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002178,gsm8k-train-000960,calibration,complex,placebo,placebo,,0.29643121361732483,True,True,True,0.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002179,gsm8k-train-002290,calibration,complex,retrieved,target_0.30,0.3,0.2999674081802368,True,False,False,0.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002179,gsm8k-train-002278,calibration,complex,retrieved,target_0.50,0.5,0.4997040033340454,False,False,False,0.0,parser,parser,judge_fallback
phi4-mini,gsm8k,gsm8k-train-002179,gsm8k-train-006940,calibration,complex,retrieved,target_0.70,0.7,0.673944354057312,True,False,True,1.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002179,gsm8k-train-000681,calibration,complex,retrieved,top,,0.6870470643043518,False,False,False,0.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002179,gsm8k-train-003008,calibration,complex,placebo,placebo,,0.29865601658821106,True,False,False,0.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002181,gsm8k-train-000980,calibration,complex,retrieved,target_0.30,0.3,0.2999955713748932,True,True,True,0.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002181,gsm8k-train-006736,calibration,complex,retrieved,target_0.50,0.5,0.5000131130218506,False,True,True,0.0,parser,parser,judge_fallback
phi4-mini,gsm8k,gsm8k-train-002181,gsm8k-train-001934,calibration,complex,retrieved,target_0.70,0.7,0.6972232460975647,True,True,True,0.0,parser,parser,parser
phi4-mini,gsm8k,gsm8k-train-002181,gsm8k-train-001043,calibration,complex,retrieved,top,,0.7005867958068848,True,True,True,0.0,parser,parser,parser
